shot_id,shot_made_flag
1,6.098578571063737e-4
8,0.008136741859431596
17,0.3064578390011818
20,0.4507021275020086
33,5.350196613842989e-4
34,6.74702699873649e-4
35,0.1766567630070933
36,0.1828933534054958
37,0.33398192390608317
38,5.181774035455191e-4
45,0.10913301757036271
50,5.270901767642024e-4
55,1.1723007302852312e-4
60,1.0838416326796047e-4
66,0.001004308611225795
67,6.897365871628141e-4
71,6.208309759678716e-4
80,0.001656608015634828
85,0.0025049482277056732
86,0.004232546965612467
95,0.003470572145938623
104,4.261640618826569e-4
113,2.9757885670622013e-4
123,5.19082194057379e-4
126,0.0071278338311720185
133,0.3098516127266317
141,0.0018023988402798034
144,1.4481698819623744e-4
150,0.44769490503757425
152,7.194871682159944e-4
153,0.44573984352042023
156,0.036094793808920944
159,0.3236622829090885
165,0.3173936352323392
172,5.810019664970065e-4
182,0.28263754564182886
192,6.121358043881658e-4
193,0.4248996500875724
196,4.933520509878766e-4
202,5.534859760968967e-4
210,1.298964790183102e-4
211,4.6743084951407667e-4
228,0.06933827127673564
257,5.65323378920311e-4
260,4.955955851453019e-4
264,5.67977304480882e-4
267,0.004106049544653459
279,0.35454176069551296
282,5.594568806746962e-4
293,0.0010709980858711983
299,0.00923265032046614
300,0.0035058532333042554
301,0.006775066384105867
317,1.1745976152861903e-4
327,1.2784255879543497e-4
328,6.4774542661462e-4
335,0.1312459854549298
346,0.029947662333251062
348,0.0022031656554576825
365,7.052732906958245e-4
390,0.4103504686684942
391,0.41172321756969016
392,0.020747133530801667
397,1.3441139913299935e-4
418,3.9596664564363576e-4
428,3.204238502780913e-4
434,0.004867668157021864
439,0.12807316578637845
440,2.0898767089284868e-4
456,5.540575830724155e-4
459,0.0024554441705895865
472,5.862594446126671e-4
480,5.088422378567816e-4
491,1.280707344717516e-4
497,5.907614728065638e-4
509,1.9331434193736515e-4
511,1.0116884874762241e-4
523,4.257612385529778e-4
533,6.186749585192803e-4
544,0.1457392869324822
546,1.3035694185557913e-4
555,0.34989358776569984
558,2.3647425549189842e-4
560,7.179226437191643e-4
573,6.27554013957764e-4
591,4.778387267426422e-4
596,9.38661765930175e-4
597,4.3469811046722203e-4
601,0.004138473623302218
605,5.31151841496595e-4
617,5.954793263682572e-4
628,3.346026386444352e-4
634,5.507697272732165e-4
646,0.0021825882205650823
649,4.634159080057109e-4
651,0.407553255961621
654,0.24321071291336513
656,0.13082616953110254
657,0.0010657450982382753
669,4.8067948881794925e-4
670,0.3489524798763828
693,0.014017151054912079
694,7.594674528368459e-4
699,7.172964057211426e-4
711,6.478493572668761e-4
718,6.763636541821668e-4
722,5.659781630541293e-4
723,1.2390857108968056e-4
725,0.008518010720906254
734,6.152888134615524e-4
735,0.108247341830627
737,0.02355175362275342
746,6.322110229236537e-4
747,0.0038821950795486625
766,1.8932228810357565e-4
767,6.057542441572983e-4
771,4.004283758715895e-4
773,0.002155792523250154
774,6.820220924652825e-4
783,0.0022404852147417656
784,1.3792253446141375e-4
789,4.4383725789157435e-4
792,1.453863502941559e-4
804,1.0474887295360345e-4
809,5.756393373548557e-4
812,4.121669320379719e-4
813,1.183048206079919e-4
817,0.002181816260313527
820,5.237424214188708e-4
825,2.7889527416402653e-4
826,4.0522503453182607e-4
829,1.3097736911115736e-4
855,1.734141811363672e-4
859,0.4141952783783091
862,8.836930266897336e-5
870,1.3874972235139896e-4
876,4.660244654795422e-4
880,3.936306609576499e-4
886,0.8746178242457084
889,0.007449821655077293
891,0.14482080497043157
897,0.8647468133529553
902,1.9850301772177177e-4
903,0.0027405042840353473
908,1.2432883309577948e-4
909,2.870137287029025e-4
920,1.7538388311492194e-4
922,5.01765970704938e-4
924,0.003501473438269332
932,1.9501709987886404e-4
934,1.9461985829499054e-4
937,1.0146254691255452e-4
941,5.863985792443865e-4
943,6.605795317349043e-4
950,5.21793310309235e-4
952,5.526427797492236e-4
954,0.323010677848105
963,5.852509283211136e-4
975,5.279333281206086e-4
979,7.454861447478252e-4
981,9.240088718941661e-4
983,5.656936556371154e-5
985,0.13102920187599734
989,0.10467469659043765
995,5.689607246458454e-4
998,0.13142836023912627
1008,0.001680926927069966
1019,0.385144025950852
1023,4.554282074159203e-4
1026,3.9657229706604834e-4
1029,0.004324482754690122
1034,0.004732100219178666
1036,0.013627276782901038
1038,3.736886789880146e-4
1039,0.0029754701855062597
1051,0.05454621803419192
1052,7.023666745755626e-4
1066,5.0756218920261e-4
1087,0.0018791445967728975
1092,2.711528190705436e-4
1094,0.010401840004767496
1098,4.7423432311858395e-4
1099,2.0685033149172127e-4
1102,1.3506311874649296e-4
1118,7.082328247745487e-4
1131,0.0025336897079379335
1133,0.45017720342331957
1135,0.2653264306824217
1138,0.1298799390689522
1139,0.32804852652288186
1142,1.609303416598902e-4
1151,0.04775178921585054
1152,3.678287784038218e-4
1155,0.2087940433215481
1165,4.3925565239370904e-4
1167,0.04972150268097375
1172,0.07758911705257786
1174,0.044127384004675266
1180,0.1496167054612787
1200,5.520753980398772e-4
1202,6.377342822054614e-4
1227,0.004033169800957991
1228,0.3649717115143215
1229,4.355219607926537e-4
1237,0.1713283246543689
1241,7.675496751436049e-4
1256,6.166743528898442e-4
1279,6.577055506048362e-4
1293,0.0838654296189759
1295,4.112041621518861e-4
1319,0.4415154173748911
1320,6.848668629308331e-4
1321,0.02772372733044993
1322,0.010252865530173664
1334,1.0616900658427709e-4
1351,0.4459039257296145
1373,4.933951085232157e-4
1375,5.110326326785159e-4
1380,0.11234979492952574
1382,0.015809214128424617
1385,0.05022484978069
1399,9.830543312640363e-4
1403,0.276981251007749
1428,4.941224809888355e-4
1434,6.492037841551313e-5
1444,0.3192256364437226
1448,1.3610809811464092e-4
1466,0.009516850244715347
1476,6.359117323228801e-4
1478,5.80952923133753e-4
1485,5.197830543048158e-4
1491,0.37258354283059125
1494,0.004427910305686668
1500,0.14124904117926038
1501,0.003748277438172692
1503,5.474545466808e-4
1519,0.3180809678531888
1524,0.0010975160527904935
1529,0.021291706359609096
1533,0.3925237903463776
1538,0.8792732508812173
1539,4.2599146707797815e-4
1546,0.13137058854595765
1555,3.9214113255227405e-4
1559,3.351473345961069e-4
1563,0.01537268720252051
1565,0.41483180676057546
1574,3.150487676946938e-4
1591,2.6359837712416277e-4
1594,6.730072416318067e-4
1605,3.728940645881136e-4
1611,4.285047893848814e-4
1614,4.875092521019643e-4
1620,5.325151902569814e-4
1626,5.318214888752091e-4
1630,4.530245164544221e-4
1632,2.0905962557210637e-4
1634,6.988561558609925e-4
1643,3.3486907437566454e-4
1651,5.592640242002862e-4
1655,4.489667531055137e-4
1658,4.764355136552383e-4
1659,6.458516254956678e-4
1665,5.365231413608776e-4
1675,8.118860559326176e-4
1680,0.29453923860374054
1690,4.7269053023622933e-4
1696,0.0028684090082630666
1714,0.002387086704229625
1721,4.0333856163632164e-4
1726,4.2912504218761243e-4
1728,7.248495435713727e-4
1734,4.8807813029013905e-4
1735,4.0199973144243234e-4
1740,0.0011349870720312421
1744,0.006889728754357934
1747,2.415822179961105e-4
1752,4.772324215610125e-4
1763,0.2999194420000854
1765,0.3758997818579554
1769,4.563243284340405e-4
1785,0.0034438178814315402
1787,5.826275775427693e-4
1788,0.14011294275259206
1793,5.068692264715316e-4
1800,4.86804598852917e-4
1825,8.846449201692695e-4
1826,0.4365980560217054
1834,1.1151366741031504e-4
1843,1.1090954010059541e-4
1844,1.0500283730052099e-4
1848,5.845889467319613e-4
1849,0.148616163093438
1860,0.13710085278282522
1863,0.14410384792198222
1875,0.0031164217279821224
1883,4.982841262479624e-4
1890,2.7076624964733495e-4
1892,6.006603169523441e-4
1893,5.774465173249725e-4
1897,0.0010330024442616076
1905,4.8154901278526076e-4
1908,0.013172732706625773
1931,0.0022648893648247463
1940,0.3195048694329418
1943,7.083517061460429e-4
1947,5.88881035499513e-5
1965,0.005585026879675055
1967,6.422771289215587e-4
1968,5.535157034974294e-4
1972,0.44999582987762654
1982,4.5022730823077563e-4
1985,5.494409357115115e-4
2005,0.007517801235826856
2010,0.011594777372379005
2021,5.229231376108939e-4
2024,0.008898845797200133
2036,4.7194419684767707e-4
2043,0.0038637115223296476
2047,0.0029801609277973146
2049,4.0783863106940604e-4
2055,4.754734303200268e-4
2065,4.625525180097485e-4
2066,5.930579304765877e-4
2070,0.0021059913880177024
2077,0.2785384173104166
2085,0.03334882688522888
2095,0.002745676112552593
2097,0.2759270006865917
2108,0.12369362610297077
2112,0.09605313835441039
2113,0.22452840928489926
2122,1.947180341836408e-4
2139,3.606599984762912e-4
2144,0.0026835217263445166
2146,0.0017886067117342643
2148,6.883087727280982e-5
2149,0.4348765181152686
2157,1.2137431968169432e-4
2159,5.040396384030597e-4
2168,5.04513919460838e-4
2176,0.08141595242273601
2178,0.26915241679652174
2181,4.4027959235115507e-4
2187,0.006742136925625988
2188,6.714962086915474e-4
2190,5.616151320865552e-4
2194,0.11610287424085827
2197,0.0017424981955831338
2214,1.503108326346468e-4
2217,6.582424977144432e-5
2222,4.2101102221929297e-4
2223,4.843189067077973e-4
2226,4.16636769266498e-4
2230,0.3516487599017631
2240,0.03363120229683114
2247,8.727830742240059e-5
2250,0.0021622661327788837
2259,0.003346266346888345
2262,5.268548978890976e-4
2266,1.1114741189060233e-4
2305,4.891806281810175e-4
2310,4.608604084473413e-4
2313,0.12226958255653461
2319,0.0062989608148119255
2320,0.0031079210265597943
2345,0.0018430947924689474
2350,0.3003506817297453
2356,4.174490546756708e-4
2360,0.002920849713865706
2370,1.4298073383246028e-4
2386,3.7071051634388313e-4
2398,9.397115055177359e-5
2414,0.3744273285523875
2435,0.3920603215556657
2439,0.03948030674328841
2446,0.4205979043284978
2458,4.7361507462436304e-4
2465,4.354469479133848e-4
2466,4.09919634828011e-4
2470,4.476462172507329e-4
2495,0.3161254485606373
2501,5.315050338018123e-4
2507,9.463258118000706e-4
2533,4.657753747178088e-5
2537,3.8824195188179875e-4
2538,4.034488625187365e-4
2541,4.7175636122767043e-4
2542,0.3788579413204255
2544,0.1398260715715727
2554,5.126234048897025e-4
2555,4.0856091417450723e-4
2565,0.046143472347796755
2575,0.44493515713199433
2586,0.12977903934603824
2588,3.4671013810272253e-4
2594,0.30422634881213834
2617,0.11953913638005192
2618,7.119019902146972e-4
2623,0.8642497456711041
