shot_id,shot_made_flag
1,0.2724278324063427
8,0.5222758827105409
17,0.48514695486098414
20,0.8030522598153945
33,0.47772411728945907
34,0.7845803565232765
35,0.6389452655594486
36,0.6441911241035716
37,0.37232840684261925
38,0.3718191248340315
45,0.5758496619280153
50,0.4215628267338543
55,0.6621558331216582
60,0.4554702033034486
66,0.3665732662899085
67,0.22089010870232134
71,0.447243383918966
80,0.1498667952830179
85,0.23936201199443938
86,0.9490463834478474
95,0.8309318225270441
104,0.5903331373607531
113,0.3799901110817114
123,0.14966569263929771
126,0.9708117729381611
133,0.4363097521790449
141,0.6534696720577206
144,0.4035924389372806
150,0.0822734817836166
152,0.6595007403974326
153,0.19218765961131562
156,0.3670323939401807
159,1
165,0.843600518642692
172,0.4667848067710508
182,0.47281587511076273
192,0.36737001030560734
193,0.07808503058764721
196,0.5332151932289492
202,0.7877694020410553
210,0.37027159381627506
211,0.5164668200924482
228,1
257,0.8243318713348752
260,0.874075573234698
264,0.86140687711905
267,1
279,0.874075573234698
282,0.7139777643510234
293,0.3665732662899085
299,0.9563490550183146
300,0.7394414813677037
301,0.7830924263493892
317,0.5989926481041297
327,0.15696836420976484
328,0.14966569263929771
335,0.3792419624055566
346,0.473044717301073
348,0.26901418020708906
365,0.2174764565030677
390,0.9271608279564757
391,0.8756231042524544
392,0.8334771600490849
397,0.14123404305916307
418,0.2497941282388162
428,0.4525450755998917
434,0.8666527356631729
439,0.6329676060598193
440,0.5367386006303875
456,0.296848314620882
459,0.4927500392832755
472,0.5298250450674502
480,0.3949621110101458
491,0.6442469572403742
497,0.7091002643015393
509,0.33001079699608865
511,0.3919811501697862
523,0.0807259507658602
533,0.4128766656699168
544,0.40187566657308305
546,0.18353089539280257
555,1
558,0.5790594649586852
560,0.034434085605961784
573,0.04889680352580839
591,0.7865327288692038
596,0.9050578221007354
597,0.7507151537697716
601,0.28602223564897655
605,0.15172250566564188
617,0.40883829748140355
628,0.14044883326357407
634,0.5837388649470714
646,0.5072499607167246
649,0.6569156533560222
651,0.8601200495888829
654,0.9394919077066971
656,0.441724852069609
657,0.647889451629938
669,0.34810136299779043
670,0.4046498462854342
693,0.9542922419919704
694,0.005245858544122954
699,0.3483860383249034
711,0.4782873213634289
718,0.49799589782739845
722,0.49833351419282507
723,0.45226040027277875
725,0.9394919077066971
734,0.897508659743826
735,0.8937841496986675
737,0.673435184302213
746,0.7865327288692038
747,0.8601200495888829
766,0.0822734817836166
767,0.5235125558823924
771,0.6460468344861955
773,0.4853757970512944
774,0.14614228523785938
783,0.8464348771906155
784,0.3704726964599953
789,0.2261359672464443
792,0.2305927460488781
804,0.5953501537145658
809,0.897508659743826
812,0.14123404305916307
813,0.11126060620173521
817,0.447243383918966
820,0.9177265182163834
825,0.13859312288095008
826,0.3754616192235954
829,0
855,0.4290561559539609
859,0.8587659569408369
862,0.40883829748140355
870,0.4220935250456404
876,0.7553921294614377
880,0.17566812866512485
886,1
889,0.7196712163253088
891,0.48649338323502034
897,1
902,0.04570775800802961
903,0.3786436827076752
908,0.10601474765761226
909,0.17885391970113654
920,0.12253427860380306
922,0.4593619691995257
924,0.3123804498616616
932,0.5788306227683749
934,0.6224815677500605
937,0.42939619661610756
941,0.46746124239152337
943,0.34526700444986697
950,0.21346727113079625
952,0.41253662500777016
954,0.2574558324779083
963,0.28139820099562424
975,0.3718191248340315
979,0.584076481312498
