shot_id,shot_made_flag
1,0.4469031095504761
8,0.43730461597442627
17,0.5555073320865631
20,0.8177074491977692
33,0.3661731481552124
34,0.6195400655269623
35,0.4715234637260437
36,0.5254795849323273
37,0.5623031854629517
38,0.48042386770248413
45,0.36300283670425415
50,0.2598636746406555
55,0.36007970571517944
60,0.33695077896118164
66,0.3025406002998352
67,0.22090506553649902
71,0.4038812518119812
80,0.19010579586029053
85,0.3265424966812134
86,0.6907669901847839
95,0.6099488139152527
104,0.3140747547149658
113,0.4553055763244629
123,0.3588693141937256
126,0.9266262203454971
133,0.6689687073230743
141,0.16534477472305298
144,0.6377076804637909
150,0.4705750346183777
152,0.32658445835113525
153,0.6802934110164642
156,0.2751365900039673
159,0.9542962200939655
165,0.8503429740667343
172,0.5220639109611511
182,0.9076179713010788
192,0.3275936245918274
193,0.45291662216186523
196,0.523260772228241
202,0.2675475478172302
210,0.2689640522003174
211,0.49123847484588623
228,0.7803737223148346
257,0.43940269947052
260,0.44001007080078125
264,0.3471372723579407
267,0.7227714359760284
279,0.914251834154129
282,0.4844263792037964
293,0.38131463527679443
299,0.7602804452180862
300,0.4401293992996216
301,0.705538809299469
317,0.40536701679229736
327,0.33066678047180176
328,0.32309186458587646
335,0.5412957966327667
346,0.7572613805532455
348,0.2712825536727905
365,0.42376893758773804
390,0.778488889336586
391,0.707695335149765
392,0.771449476480484
397,0.4563038945198059
418,0.39365720748901367
428,0.19766438007354736
434,0.9004868939518929
439,0.5442472994327545
440,0.5960988998413086
456,0.27623218297958374
459,0.30588245391845703
472,0.3319587707519531
480,0.30639374256134033
491,0.36021316051483154
497,0.39388275146484375
509,0.3161124587059021
511,0.3512745499610901
523,0.09592241048812866
533,0.47746342420578003
544,0.45695430040359497
546,0.5098021924495697
555,0.7156001627445221
558,0.4566837549209595
560,0.3581874370574951
573,0.4768904447555542
591,0.46868807077407837
596,0.3045029044151306
597,0.4272826910018921
601,0.8820773065090179
605,0.5144292414188385
617,0.4670749306678772
628,0.20390290021896362
634,0.3912776708602905
646,0.24181032180786133
649,0.45804303884506226
651,0.7752568274736404
654,0.8351777493953705
656,0.5187498331069946
657,0.43029189109802246
669,0.37790781259536743
670,0.938876960426569
693,0.8582683950662613
694,0.3007770776748657
699,0.5006997287273407
711,0.3695979118347168
718,0.412651002407074
722,0.43223536014556885
723,0.38041257858276367
725,0.8531694412231445
734,0.3839797377586365
735,0.5032679736614227
737,0.6666709184646606
746,0.3767332434654236
747,0.5574116408824921
766,0.32214683294296265
767,0.3088902235031128
771,0.21926361322402954
773,0.24322807788848877
774,0.3364819884300232
783,0.2555980682373047
784,0.3263722062110901
789,0.2538965940475464
792,0.32927387952804565
804,0.29564452171325684
809,0.32294023036956787
812,0.24937069416046143
813,0.32142961025238037
817,0.21626311540603638
820,0.2390913963317871
825,0.4748772978782654
826,0.29887670278549194
829,0.38476574420928955
855,0.3429633378982544
859,0.7127436697483063
862,0.4070509672164917
870,0.34468215703964233
876,0.2217976450920105
880,0.2914467453956604
886,0.9835754428058863
889,0.8778600171208382
891,0.361156702041626
897,0.9861196782439947
902,0.2800289988517761
903,0.2893984913825989
908,0.4240255355834961
909,0.4620472192764282
920,0.4546480178833008
922,0.27073514461517334
924,0.6573887169361115
932,0.29720109701156616
934,0.2569608688354492
937,0.4964069724082947
941,0.4808785319328308
943,0.6614739894866943
950,0.3218764662742615
952,0.25646162033081055
954,0.9157148450613022
963,0.27780681848526
975,0.6222736239433289
979,0.3393973708152771
981,0.44481194019317627
983,0.12553894519805908
985,0.23137515783309937
989,0.1968936324119568
995,0.367811381816864
998,0.3152376413345337
1008,0.1666002869606018
1019,0.7893764674663544
1023,0.3796728849411011
1026,0.23918402194976807
1029,0.6180106103420258
1034,0.8134636282920837
1036,0.7069172859191895
1038,0.27165937423706055
1039,0.6384166181087494
1051,0.3510233163833618
1052,0.2825843095779419
1066,0.25899046659469604
1087,0.34515851736068726
1092,0.3028963804244995
1094,0.8550309240818024
1098,0.2790709137916565
1099,0.2999389171600342
1102,0.25731873512268066
1118,0.41833919286727905
1131,0.19712978601455688
1133,0.8024446964263916
1135,0.9336244016885757
1138,0.4307643175125122
1139,0.8560875803232193
1142,0.3891369700431824
1151,0.7456676065921783
1152,0.32744503021240234
1155,0.5145489871501923
1165,0.2762821912765503
1167,0.852487102150917
1172,0.4025331139564514
1174,0.6865699589252472
1180,0.5605263113975525
1200,0.46773338317871094
1202,0.39980727434158325
1227,0.6598073840141296
1228,0.696935772895813
1229,0.4157025218009949
1237,0.5450930893421173
1241,0.576354444026947
1256,0.46615028381347656
1279,0.28346824645996094
1293,0.12709647417068481
1295,0.2280513048171997
1319,0.8787749856710434
1320,0.3624137043952942
1321,0.7276827692985535
1322,0.9221669808030128
1334,0.22844451665878296
1351,0.8687471598386765
1373,0.23304659128189087
1375,0.23508155345916748
1380,0.3256397247314453
1382,0.7800721377134323
1385,0.5086896121501923
1399,0.3563040494918823
1403,0.9357319846749306
1428,0.1477910280227661
1434,0.24460852146148682
1444,0.951640959829092
1448,0.3765946626663208
1466,0.8893009573221207
1476,0.33110570907592773
1478,0.34955835342407227
1485,0.34219110012054443
1491,0.36221951246261597
1494,0.6120387017726898
1500,0.47522294521331787
1501,0.6701764464378357
1503,0.508632242679596
1519,0.5790233612060547
1524,0.2808411121368408
1529,0.671360194683075
1533,0.6894890367984772
1538,0.9907501693814993
1539,0.38255780935287476
1546,0.3606601357460022
1555,0.329862117767334
1559,0.43595099449157715
1563,0.8441106975078583
1565,0.8435187339782715
1574,0.39214473962783813
1591,0.2931063771247864
1594,0.2638471722602844
1605,0.2683159112930298
1611,0.45541220903396606
1614,0.290931761264801
1620,0.31396758556365967
1626,0.2861124277114868
1630,0.4312199354171753
1632,0.367408812046051
1634,0.6473265290260315
1643,0.2928445339202881
1651,0.4816328287124634
1655,0.4993973970413208
1658,0.28764015436172485
1659,0.3220493793487549
1665,0.3892015814781189
1675,0.2783629894256592
1680,0.680928111076355
1690,0.3578094244003296
1696,0.4379919767379761
1714,0.815103754401207
1721,0.5882785618305206
1726,0.5566202700138092
1728,0.5507011711597443
1734,0.5136658847332001
1735,0.6630026996135712
1740,0.6388165056705475
1744,0.8506408929824829
1747,0.7097364366054535
